seed,day,step,stepLabel,optionIndex,optionId,optionName,sourceType,sourceName,poolId,petId,name,element,quality,price,cells,weight,tags
ysbzs-local-3,4,5,事件节点4,1,node_d04_reward_tier2,白银奖励,reward_pet,白银奖励,reward_pT2,pal_063,秘斯媞雅,风,白银,,1,45,风、召唤、召唤铺场、成长、核心
ysbzs-local-3,4,5,事件节点4,1,node_d04_reward_tier2,白银奖励,reward_pet,白银奖励,reward_pT2,pal_060,霹雳犬,风,白银,,1,45,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_092,派克龙,风,白银,4,2,65,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_060,霹雳犬,风,白银,2,1,65,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_012,电棘鼠,风,青铜,4,2,90,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_054,毛老爹,水,白银,2,1,65,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_055,疾旋鼬,水,白银,4,2,65,水、控制、召唤铺场、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_054,毛老爹,水,白银,2,1,65,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,2,node_d04_control_shop,控制补强商人,shop_offer,控制补强商人,role_控制,pal_056,雷角马,风,白银,2,1,65,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,4,5,事件节点4,3,node_d04_tier2_shop,白银商会,shop_offer,白银商会,tier_pT2,pal_089,狱焰王,火,白银,6,3,80,火、输出、重甲抗压、爆发、前排
ysbzs-local-3,4,5,事件节点4,3,node_d04_tier2_shop,白银商会,shop_offer,白银商会,tier_pT2,pal_083,精灵龙,风,白银,4,2,80,风、召唤、召唤铺场、成长、核心
ysbzs-local-3,4,5,事件节点4,3,node_d04_tier2_shop,白银商会,shop_offer,白银商会,tier_pT2,pal_098,君王美露帕,风,白银,4,2,80,风、经济、夹击牵制、召唤、发育
ysbzs-local-3,4,5,事件节点4,3,node_d04_tier2_shop,白银商会,shop_offer,白银商会,tier_pT2,pal_068,噬魂兽,土,白银,4,2,80,土、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,4,5,事件节点4,3,node_d04_tier2_shop,白银商会,shop_offer,白银商会,tier_pT2,pal_059,严冬鹿,水,白银,2,1,80,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,1,事件节点1,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_030,荆棘魔仙,风,青铜,6,3,90,风、治疗、风系铺场、后排、增益
ysbzs-local-3,5,1,事件节点1,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_087,碧海龙,水,白银,4,2,65,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_011,企丸王,水,青铜,4,2,90,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_066,滑水蛇,水,白银,2,1,65,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_094,海誓龙,水,白银,4,2,65,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_074,霜歌龙,水,白银,4,2,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,1,事件节点1,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_087,碧海龙,水,白银,4,2,70,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_087,碧海龙,水,白银,4,2,70,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,1,事件节点1,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_031,鲨小子,水,青铜,4,2,100,水、治疗、抗压承伤、后排、增益
ysbzs-local-3,5,1,事件节点1,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_031,鲨小子,水,青铜,4,2,100,水、治疗、抗压承伤、后排、增益
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_055,疾旋鼬,水,白银,4,2,80,水、控制、召唤铺场、牵制、范围、机动
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_046,月镰魔,土,白银,4,2,80,土、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_052,笑魇猫,风,白银,2,1,80,风、机动、机动压制、灵活、泛用
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_054,毛老爹,水,白银,2,1,80,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_059,严冬鹿,水,白银,2,1,80,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_043,趴趴鲶,土,白银,2,1,80,土、治疗、土系抗压、后排、增益
ysbzs-local-3,5,1,事件节点1,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_061,苍焰狼,火,白银,4,2,80,火、输出、成长输出、爆发、前排
ysbzs-local-3,5,2,事件节点2,1,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_105,云海鹿,风,白银,2,1,80,风、机动、机动压制、灵活、泛用
ysbzs-local-3,5,2,事件节点2,1,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_093,连理龙,风,白银,4,2,80,风、召唤、召唤铺场、成长、核心
ysbzs-local-3,5,2,事件节点2,1,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_096,熔岩兽,火,白银,6,3,80,火、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,1,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_072,融焰娘,火,白银,2,1,80,火、召唤、召唤铺场、成长、核心
ysbzs-local-3,5,2,事件节点2,1,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_096,熔岩兽,火,白银,6,3,80,火、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,2,node_d05_reward_tier2,白银精选奖励,reward_pet,白银精选奖励,reward_pT2,pal_068,噬魂兽,土,白银,,2,45,土、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,2,node_d05_reward_tier2,白银精选奖励,reward_pet,白银精选奖励,reward_pT2,pal_069,碎岩龟,土,白银,,2,45,土、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_102,白绒雪怪,水,白银,2,1,70,水、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_074,霜歌龙,水,白银,4,2,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_088,冰棘兽,水,白银,4,2,70,水、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_057,吹雪狐,水,白银,2,1,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_097,寒霜兽,水,白银,6,3,70,水、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,5,2,事件节点2,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_053,毛掸儿,水,白银,2,1,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_011,企丸王,水,青铜,4,2,90,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_078,暗巫猫,土,白银,2,1,65,土、治疗、土系抗压、后排、增益
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_043,趴趴鲶,土,白银,2,1,65,土、治疗、土系抗压、后排、增益
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_051,女皇蜂,风,白银,2,1,65,风、治疗、远点压制、后排、增益
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_016,壶小象,水,青铜,6,3,90,水、治疗、水系控场、后排、增益
ysbzs-local-3,5,4,事件节点3,1,node_d05_heal_shop,治疗补强商人,shop_offer,治疗补强商人,role_治疗,pal_094,海誓龙,水,白银,4,2,65,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_006,冲浪鸭,水,青铜,4,2,100,水、毒伤牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_085,水灵儿,水,白银,2,1,70,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_059,严冬鹿,水,白银,2,1,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_011,企丸王,水,青铜,4,2,100,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_010,企丸丸,水,青铜,4,2,100,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,2,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_006,冲浪鸭,水,青铜,4,2,100,水、毒伤牵制、后排、增益
ysbzs-local-3,5,4,事件节点3,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_089,狱焰王,火,白银,6,3,80,火、输出、重甲抗压、爆发、前排
ysbzs-local-3,5,4,事件节点3,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_100,森猛犸,风,白银,6,3,80,风、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,5,4,事件节点3,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_074,霜歌龙,水,白银,4,2,80,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,4,事件节点3,3,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_092,派克龙,风,白银,4,2,80,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,1,node_d05_reward_tier2,白银精选奖励,reward_pet,白银精选奖励,reward_pT2,pal_066,滑水蛇,水,白银,,1,45,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,5,事件节点4,1,node_d05_reward_tier2,白银精选奖励,reward_pet,白银精选奖励,reward_pT2,pal_061,苍焰狼,火,白银,,2,45,火、输出、成长输出、爆发、前排
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_100,森猛犸,风,白银,6,3,80,风、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_043,趴趴鲶,土,白银,2,1,80,土、治疗、土系抗压、后排、增益
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_075,浪刃武士,火,白银,2,1,80,火、输出、火系压制、爆发、前排
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_042,炽焰牛,火,白银,2,1,80,火、输出、火系压制、爆发、前排
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_060,霹雳犬,风,白银,2,1,80,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_103,绿苔绒怪,风,白银,2,1,80,风、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_057,吹雪狐,水,白银,2,1,80,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,2,node_d05_tier2_shop,白银精选商会,shop_offer,白银精选商会,tier_pT2,pal_105,云海鹿,风,白银,2,1,80,风、机动、机动压制、灵活、泛用
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_059,严冬鹿,水,白银,2,1,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_010,企丸丸,水,青铜,4,2,100,水、治疗、水系牵制、后排、增益
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_125,唤冬兽,水,黄金,4,2,32,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_059,严冬鹿,水,白银,2,1,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_074,霜歌龙,水,白银,4,2,70,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,5,5,事件节点4,3,node_d05_water_shop,水系治疗商人,shop_offer,水系治疗商人,elem_水,pal_031,鲨小子,水,青铜,4,2,100,水、治疗、抗压承伤、后排、增益
ysbzs-local-3,6,1,事件节点1,1,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_114,腾炎龙,火,黄金,6,3,32,火、输出、火系重压、爆发、前排
ysbzs-local-3,6,1,事件节点1,1,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_073,烽歌龙,火,白银,4,2,70,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,1,事件节点1,1,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_073,烽歌龙,火,白银,4,2,70,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,1,事件节点1,1,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_089,狱焰王,火,白银,6,3,70,火、输出、重甲抗压、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_108,焰煌,火,白银,6,3,65,火、输出、火系重压、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_086,火灵儿,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_112,阿努比斯,土,黄金,2,1,30,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_075,浪刃武士,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_058,火麒麟,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_061,苍焰狼,火,白银,4,2,65,火、输出、成长输出、爆发、前排
ysbzs-local-3,6,1,事件节点1,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_112,阿努比斯,土,黄金,2,1,30,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,1,事件节点1,3,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_122,异构格里芬,土,黄金,,1,28,土、机动、土系抗压、灵活、泛用
ysbzs-local-3,6,1,事件节点1,3,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_114,腾炎龙,火,黄金,,3,28,火、输出、火系重压、爆发、前排
ysbzs-local-3,6,2,事件节点2,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_123,圣光骑士,风,黄金,,3,28,风、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,6,2,事件节点2,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_112,阿努比斯,土,黄金,,1,28,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_009,燎火鹿,火,青铜,4,2,100,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_108,焰煌,火,白银,6,3,70,火、输出、火系重压、爆发、前排
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_073,烽歌龙,火,白银,4,2,70,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_115,朱雀,火,黄金,2,1,32,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_075,浪刃武士,火,白银,2,1,70,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,2,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_086,火灵儿,火,白银,2,1,70,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_090,狱阎王,火,白银,6,3,65,火、输出、召唤铺场、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_009,燎火鹿,火,青铜,4,2,90,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_112,阿努比斯,土,黄金,2,1,30,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_058,火麒麟,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_042,炽焰牛,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_058,火麒麟,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,2,事件节点2,3,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_058,火麒麟,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,4,事件节点3,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_112,阿努比斯,土,黄金,,1,28,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,4,事件节点3,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_116,清雀,水,黄金,,1,28,水、治疗、水系牵制、后排、增益
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_079,焰巫狐,火,白银,4,2,65,火、输出、成长输出、爆发、前排
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_086,火灵儿,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_040,炎魔羊,火,白银,4,2,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_089,狱焰王,火,白银,6,3,65,火、输出、重甲抗压、爆发、前排
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_112,阿努比斯,土,黄金,2,1,30,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,4,事件节点3,2,node_d06_output_shop,输出补强商人,shop_offer,输出补强商人,role_输出,pal_058,火麒麟,火,白银,2,1,65,火、输出、火系压制、爆发、前排
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_117,暴电熊,风,黄金,2,1,45,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_127,空涡龙,风,黄金,4,2,45,风、机动、机动压制、灵活、泛用
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_116,清雀,水,黄金,2,1,45,水、治疗、水系牵制、后排、增益
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_123,圣光骑士,风,黄金,6,3,45,风、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_118,百合女王,风,黄金,2,1,45,风、治疗、远点压制、后排、增益
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_119,黑月女王,土,黄金,2,1,45,土、治疗、土系抗压、后排、增益
ysbzs-local-3,6,4,事件节点3,3,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_112,阿努比斯,土,黄金,2,1,45,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,5,事件节点4,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_126,唤夜兽,土,黄金,,2,28,土、控制、土系抗压、牵制、范围、机动
ysbzs-local-3,6,5,事件节点4,1,node_d06_reward_tier3,黄金奖励,reward_pet,黄金奖励,reward_pT3,pal_112,阿努比斯,土,黄金,,1,28,土、输出、土系抗压、爆发、前排
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_114,腾炎龙,火,黄金,6,3,45,火、输出、火系重压、爆发、前排
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_115,朱雀,火,黄金,2,1,45,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_121,波鲁杰克斯,风,黄金,4,2,45,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_125,唤冬兽,水,黄金,4,2,45,水、控制、水系牵制、牵制、范围、机动
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_119,黑月女王,土,黄金,2,1,45,土、治疗、土系抗压、后排、增益
ysbzs-local-3,6,5,事件节点4,2,node_d06_tier3_shop,黄金商会,shop_offer,黄金商会,tier_pT3,pal_117,暴电熊,风,黄金,2,1,45,风、控制、风系牵制、牵制、范围、机动
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_072,融焰娘,火,白银,2,1,70,火、召唤、召唤铺场、成长、核心
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_120,荷鲁斯,火,黄金,2,1,32,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_096,熔岩兽,火,白银,6,3,70,火、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_077,燧火鸟,火,白银,4,2,70,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_077,燧火鸟,火,白银,4,2,70,火、机动、火系压制、灵活、泛用
ysbzs-local-3,6,5,事件节点4,3,node_d06_fire_shop,火系爆发商人,shop_offer,火系爆发商人,elem_火,pal_075,浪刃武士,火,白银,2,1,70,火、输出、火系压制、爆发、前排
ysbzs-local-3,7,1,事件节点1,1,node_d07_tank_shop,前排补强商人,shop_offer,前排补强商人,role_坦克,pal_023,勾魂鱿,土,青铜,4,2,90,土、坦克、抗压承伤、防御、前排、阻挡
ysbzs-local-3,7,1,事件节点1,1,node_d07_tank_shop,前排补强商人,shop_offer,前排补强商人,role_坦克,pal_096,熔岩兽,火,白银,6,3,65,火、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,7,1,事件节点1,1,node_d07_tank_shop,前排补强商人,shop_offer,前排补强商人,role_坦克,pal_100,森猛犸,风,白银,6,3,65,风、坦克、重甲抗压、防御、前排、阻挡
ysbzs-local-3,7,1,事件节点1,1,node_d07_tank_shop,前排补强商人,shop_offer,前排补强商人,role_坦克,pal_069,碎岩龟,土,白银,4,2,65,土、坦克、抗压承伤、防御、前排、阻挡
